"Method","M","IMS_Train_Syn","IMS_Train_Test"
"synthpop",5,0.0504959422903517,0.84115523465704
"synthpop",5,0.0541027953110911,0.84115523465704
"synthpop",5,0.0595130748422002,0.84115523465704
"synthpop",5,0.0586113615870153,0.84115523465704
"synthpop",5,0.0608656447249775,0.84115523465704
"synthpop",10,0.0504959422903517,0.84115523465704
"synthpop",10,0.063570784490532,0.84115523465704
"synthpop",10,0.0541027953110911,0.84115523465704
"synthpop",10,0.0595130748422002,0.84115523465704
"synthpop",10,0.0586113615870153,0.84115523465704
"synthpop",10,0.0608656447249775,0.84115523465704
"synthpop",10,0.0608656447249775,0.84115523465704
"synthpop",10,0.0649233543733093,0.84115523465704
"synthpop",10,0.0554553651938684,0.84115523465704
"synthpop",10,0.0599639314697926,0.84115523465704
"synthpop",50,0.0504959422903517,0.84115523465704
"synthpop",50,0.063570784490532,0.84115523465704
"synthpop",50,0.0522993688007214,0.84115523465704
"synthpop",50,0.0608656447249775,0.84115523465704
"synthpop",50,0.0640216411181244,0.84115523465704
"synthpop",50,0.060414788097385,0.84115523465704
"synthpop",50,0.0599639314697926,0.84115523465704
"synthpop",50,0.0622182146077547,0.84115523465704
"synthpop",50,0.0622182146077547,0.84115523465704
"synthpop",50,0.0622182146077547,0.84115523465704
"synthpop",50,0.0595130748422002,0.84115523465704
"synthpop",50,0.0541027953110911,0.84115523465704
"synthpop",50,0.0640216411181244,0.84115523465704
"synthpop",50,0.0568079350766456,0.84115523465704
"synthpop",50,0.0608656447249775,0.84115523465704
"synthpop",50,0.0595130748422002,0.84115523465704
"synthpop",50,0.0640216411181244,0.84115523465704
"synthpop",50,0.0577096483318305,0.84115523465704
"synthpop",50,0.0554553651938684,0.84115523465704
"synthpop",50,0.063570784490532,0.84115523465704
"synthpop",50,0.0613165013525699,0.84115523465704
"synthpop",50,0.0640216411181244,0.84115523465704
"synthpop",50,0.0595130748422002,0.84115523465704
"synthpop",50,0.0536519386834986,0.84115523465704
"synthpop",50,0.0568079350766456,0.84115523465704
"synthpop",50,0.0608656447249775,0.84115523465704
"synthpop",50,0.0545536519386835,0.84115523465704
"synthpop",50,0.0590622182146078,0.84115523465704
"synthpop",50,0.0541027953110911,0.84115523465704
"synthpop",50,0.0581605049594229,0.84115523465704
"synthpop",50,0.0563570784490532,0.84115523465704
"synthpop",50,0.0518485121731289,0.84115523465704
"synthpop",50,0.0631199278629396,0.84115523465704
"synthpop",50,0.0586113615870153,0.84115523465704
"synthpop",50,0.0522993688007214,0.84115523465704
"synthpop",50,0.0563570784490532,0.84115523465704
"synthpop",50,0.0577096483318305,0.84115523465704
"synthpop",50,0.0617673579801623,0.84115523465704
"synthpop",50,0.060414788097385,0.84115523465704
"synthpop",50,0.0550045085662759,0.84115523465704
"synthpop",50,0.0545536519386835,0.84115523465704
"synthpop",50,0.0536519386834986,0.84115523465704
"synthpop",50,0.063570784490532,0.84115523465704
"synthpop",50,0.0649233543733093,0.84115523465704
"synthpop",50,0.0608656447249775,0.84115523465704
"synthpop",50,0.0581605049594229,0.84115523465704
"synthpop",50,0.0608656447249775,0.84115523465704
"synthpop",50,0.0649233543733093,0.84115523465704
"synthpop",50,0.0554553651938684,0.84115523465704
"synthpop",50,0.0599639314697926,0.84115523465704
"arf",5,0,0.84115523465704
"arf",5,0,0.84115523465704
"arf",5,0,0.84115523465704
"arf",5,0,0.84115523465704
"arf",5,0,0.84115523465704
"arf",10,0,0.84115523465704
"arf",10,0,0.84115523465704
"arf",10,0,0.84115523465704
"arf",10,0,0.84115523465704
"arf",10,0,0.84115523465704
"arf",10,0,0.84115523465704
"arf",10,0,0.84115523465704
"arf",10,0,0.84115523465704
"arf",10,0,0.84115523465704
"arf",10,0,0.84115523465704
"arf",50,0,0.84115523465704
"arf",50,0,0.84115523465704
"arf",50,0,0.84115523465704
"arf",50,0,0.84115523465704
"arf",50,0,0.84115523465704
"arf",50,0,0.84115523465704
"arf",50,0,0.84115523465704
"arf",50,0,0.84115523465704
"arf",50,0,0.84115523465704
"arf",50,0,0.84115523465704
"arf",50,0,0.84115523465704
"arf",50,0,0.84115523465704
"arf",50,0,0.84115523465704
"arf",50,0,0.84115523465704
"arf",50,0,0.84115523465704
"arf",50,0,0.84115523465704
"arf",50,0,0.84115523465704
"arf",50,0,0.84115523465704
"arf",50,0,0.84115523465704
"arf",50,0,0.84115523465704
"arf",50,0,0.84115523465704
"arf",50,0,0.84115523465704
"arf",50,0,0.84115523465704
"arf",50,0,0.84115523465704
"arf",50,0,0.84115523465704
"arf",50,0,0.84115523465704
"arf",50,0,0.84115523465704
"arf",50,0,0.84115523465704
"arf",50,0,0.84115523465704
"arf",50,0,0.84115523465704
"arf",50,0,0.84115523465704
"arf",50,0,0.84115523465704
"arf",50,0,0.84115523465704
"arf",50,0,0.84115523465704
"arf",50,0,0.84115523465704
"arf",50,0,0.84115523465704
"arf",50,0,0.84115523465704
"arf",50,0,0.84115523465704
"arf",50,0,0.84115523465704
"arf",50,0,0.84115523465704
"arf",50,0,0.84115523465704
"arf",50,0,0.84115523465704
"arf",50,0,0.84115523465704
"arf",50,0,0.84115523465704
"arf",50,0,0.84115523465704
"arf",50,0,0.84115523465704
"arf",50,0,0.84115523465704
"arf",50,0,0.84115523465704
"arf",50,0,0.84115523465704
"arf",50,0,0.84115523465704
"privbayes",5,0.000450856627592426,0.84115523465704
"privbayes",5,0,0.84115523465704
"privbayes",5,0,0.84115523465704
"privbayes",5,0,0.84115523465704
"privbayes",5,0,0.84115523465704
"privbayes",10,0.000450856627592426,0.84115523465704
"privbayes",10,0,0.84115523465704
"privbayes",10,0,0.84115523465704
"privbayes",10,0,0.84115523465704
"privbayes",10,0,0.84115523465704
"privbayes",10,0,0.84115523465704
"privbayes",10,0,0.84115523465704
"privbayes",10,0,0.84115523465704
"privbayes",10,0,0.84115523465704
"privbayes",10,0,0.84115523465704
"privbayes",50,0.000450856627592426,0.84115523465704
"privbayes",50,0,0.84115523465704
"privbayes",50,0,0.84115523465704
"privbayes",50,0,0.84115523465704
"privbayes",50,0,0.84115523465704
"privbayes",50,0,0.84115523465704
"privbayes",50,0,0.84115523465704
"privbayes",50,0,0.84115523465704
"privbayes",50,0,0.84115523465704
"privbayes",50,0,0.84115523465704
"privbayes",50,0,0.84115523465704
"privbayes",50,0,0.84115523465704
"privbayes",50,0,0.84115523465704
"privbayes",50,0,0.84115523465704
"privbayes",50,0,0.84115523465704
"privbayes",50,0,0.84115523465704
"privbayes",50,0,0.84115523465704
"privbayes",50,0,0.84115523465704
"privbayes",50,0,0.84115523465704
"privbayes",50,0,0.84115523465704
"privbayes",50,0,0.84115523465704
"privbayes",50,0,0.84115523465704
"privbayes",50,0,0.84115523465704
"privbayes",50,0,0.84115523465704
"privbayes",50,0,0.84115523465704
"privbayes",50,0,0.84115523465704
"privbayes",50,0,0.84115523465704
"privbayes",50,0,0.84115523465704
"privbayes",50,0,0.84115523465704
"privbayes",50,0,0.84115523465704
"privbayes",50,0,0.84115523465704
